distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play,shot_type_Free Kick,shot_type_Penalty,body_part_Other,shot_type_Corner,shot_type_Kick Off
15.563097378092838,0.0576675523201252,0,0,1,0,1,0,0,0,0,0
26.40927867246661,0.0582458502239158,0,0,0,1,1,0,0,0,0,0
22.337636401374255,0.0619236978181382,0,0,0,1,1,0,0,0,0,0
16.22498073958795,0.0588414950599932,0,0,1,0,1,0,0,0,0,0
10.469479452198184,0.0576803258067221,0,1,0,0,1,0,0,0,0,0
21.16908122711045,0.0661157555187431,0,0,0,1,1,0,0,0,0,0
18.928285712129345,0.0497425341627126,0,0,0,1,1,0,0,0,0,0
23.84218949677231,0.0673657195999659,0,0,0,1,1,0,0,0,0,0
28.188650198262412,0.0712993918183483,0,0,1,0,1,0,0,0,0,0
22.2103579439864,0.0664307835207528,0,0,1,0,1,0,0,0,0,0
